CPUID:,0x600F20
Processor:,AMD FX-8320 Eight-Core (Vishera) 
Platform:,Socket AM3+ (942 pin)
Revision:,OR-C0
Lithography:,32nm

Session start:,12:57:07 - November 13 - 2021

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),Core 4 Temp. (°),Core 5 Temp. (°),Core 6 Temp. (°),Core 7 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 4,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 5,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 6,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 7,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
13:10:43 11/13/21,26,26,26,26,26,26,26,26,,,11,31,23,3141.76,,11,31,20,3141.76,,11,31,18,3141.76,,11,31,44,3141.76,,11,31,1,3141.76,,11,31,10,3141.76,,11,31,0,3141.76,,11,31,1,3141.76,
13:10:53 11/13/21,26,26,26,26,26,26,26,26,,,11,31,25,3141.76,,11,31,39,3141.76,,11,31,38,3141.76,,11,31,17,3141.76,,11,31,0,3141.76,,11,31,17,3141.76,,11,31,0,3141.76,,11,31,0,3141.76,
13:11:03 11/13/21,26,26,26,26,26,26,26,26,,,11,31,19,3141.76,,11,31,33,3141.76,,11,31,20,3141.76,,11,31,58,3141.76,,11,31,1,3141.76,,11,31,1,3141.76,,11,31,1,3141.76,,11,31,1,3141.76,
13:11:13 11/13/21,29,29,29,29,29,29,29,29,,,11,31,41,3141.76,,11,31,69,3141.76,,11,31,45,3141.76,,11,31,53,3141.76,,11,31,2,3141.76,,11,31,18,3141.76,,11,31,0,3141.76,,11,31,1,3141.76,
13:11:23 11/13/21,26,26,26,26,26,26,26,26,,,11,31,17,3141.76,,11,31,45,3141.76,,11,31,29,3141.76,,11,31,39,3141.76,,11,31,0,3141.76,,11,31,0,3141.76,,11,31,0,3141.76,,11,31,0,3141.76,
13:11:33 11/13/21,28,28,28,28,28,28,28,28,,,11,31,67,3141.76,,11,31,30,3141.76,,11,31,66,3141.76,,11,31,38,3141.76,,11,31,9,3141.76,,11,31,17,3141.76,,11,31,0,3141.76,,11,31,0,3141.76,
13:11:43 11/13/21,26,26,26,26,26,26,26,26,,,11,31,22,3141.76,,11,31,18,3141.76,,11,31,42,3141.76,,11,31,57,3141.76,,11,31,2,3141.76,,11,31,3,3141.76,,11,31,0,3141.76,,11,31,0,3141.76,
13:11:53 11/13/21,26,26,26,26,26,26,26,26,,,11,31,21,3141.76,,11,31,46,3141.76,,11,31,47,3141.76,,11,31,9,3141.76,,11,31,0,3141.76,,11,31,0,3141.76,,11,31,0,3141.76,,11,31,0,3141.76,
13:12:03 11/13/21,26,26,26,26,26,26,26,26,,,11,31,31,3141.76,,11,31,43,3141.76,,11,31,41,3141.76,,11,31,7,3141.76,,11,31,4,3141.76,,11,31,2,3141.76,,11,31,1,3141.76,,11,31,1,3141.76,
13:12:13 11/13/21,27,27,27,27,27,27,27,27,,,11,31,30,3141.76,,11,31,55,3141.76,,11,31,21,3141.76,,11,31,47,3141.76,,11,31,3,3141.76,,11,31,1,3141.76,,11,31,0,3141.76,,11,31,0,3141.76,
13:12:23 11/13/21,26,26,26,26,26,26,26,26,,,11,31,25,3141.76,,11,31,79,3141.76,,11,31,10,3141.76,,11,31,9,3141.76,,11,31,0,3141.76,,11,31,0,3141.76,,11,31,0,3141.76,,11,31,0,3141.76,
13:12:33 11/13/21,29,29,29,29,29,29,29,29,,,11,31,58,3141.76,,11,31,44,3141.76,,11,31,41,3141.76,,11,31,67,3141.76,,11,31,29,3141.76,,11,31,17,3141.76,,11,31,1,3141.76,,11,31,1,3141.76,
13:12:43 11/13/21,27,27,27,27,27,27,27,27,,,11,31,46,3141.76,,11,31,24,3141.76,,11,31,47,3141.76,,11,31,30,3141.76,,11,31,1,3141.76,,11,31,1,3141.76,,11,31,1,3141.76,,11,31,1,3141.76,
13:12:53 11/13/21,26,26,26,26,26,26,26,26,,,11,31,24,3141.76,,11,31,12,3141.76,,11,31,5,3141.76,,11,31,78,3141.76,,11,31,1,3141.76,,11,31,0,3141.76,,11,31,0,3141.76,,11,31,0,3141.76,
13:13:03 11/13/21,25,25,25,25,25,25,25,25,,,11,31,20,3141.76,,11,31,34,3141.76,,11,31,40,3141.76,,11,31,22,3141.76,,11,31,0,3141.76,,11,31,0,3141.76,,11,31,0,3141.76,,11,31,0,3141.76,
13:13:13 11/13/21,26,26,26,26,26,26,26,26,,,11,31,33,3141.76,,11,31,64,3141.76,,11,31,10,3141.76,,11,31,6,3141.76,,11,31,1,3141.76,,11,31,1,3141.76,,11,31,1,3141.76,,11,31,0,3141.76,
13:13:23 11/13/21,26,25,26,26,26,26,26,26,,,11,31,50,3141.76,,11,31,33,3141.76,,11,31,18,3141.76,,11,31,14,3141.76,,11,31,0,3141.76,,11,31,1,3141.76,,11,31,1,3141.76,,11,31,1,3141.76,
13:13:33 11/13/21,27,27,27,27,27,27,27,27,,,11,31,47,3141.76,,11,31,52,3141.76,,11,31,76,3141.76,,11,31,32,3141.76,,11,31,51,3141.76,,11,31,31,3141.76,,11,31,25,3141.76,,11,31,25,3141.76,
13:13:43 11/13/21,26,26,26,26,26,26,26,26,,,11,31,33,3141.76,,11,31,38,3141.76,,11,31,59,3141.76,,11,31,41,3141.76,,11,31,19,3141.76,,11,31,15,3141.76,,11,31,11,3141.76,,11,31,9,3141.76,
13:13:53 11/13/21,28,28,28,28,28,28,28,28,,,11,31,67,3141.76,,11,31,29,3141.76,,11,31,54,3141.76,,11,31,29,3141.76,,11,31,27,3141.76,,11,31,43,3141.76,,11,31,13,3141.76,,11,31,13,3141.76,
13:14:03 11/13/21,33,33,33,33,33,33,33,33,,,11,33,89,3141.76,,11,33,92,3141.76,,11,33,95,3141.76,,11,33,90,3141.76,,11,33,87,3141.76,,11,33,90,3141.76,,11,33,92,3141.76,,11,33,92,3141.76,
13:14:13 11/13/21,33,33,33,33,33,33,33,33,,,11,35,66,3141.76,,11,35,53,3141.76,,11,35,71,3141.76,,11,35,77,3141.76,,11,35,55,3141.76,,11,35,56,3141.76,,11,35,54,3141.76,,11,35,42,3141.76,
13:14:23 11/13/21,32,32,32,32,32,32,32,32,,,11,35,69,3141.76,,11,35,72,3141.76,,11,35,79,3141.76,,11,35,75,3141.76,,11,35,61,3141.76,,11,35,59,3141.76,,11,35,52,3141.76,,11,35,60,3141.76,
13:14:33 11/13/21,31,31,31,31,31,31,31,31,,,11,35,45,3141.76,,11,35,27,3141.76,,11,35,45,3141.76,,11,35,41,3141.76,,11,35,32,3141.76,,11,35,47,3141.76,,11,35,9,3141.76,,11,35,16,3141.76,
13:14:43 11/13/21,29,29,29,29,29,29,29,29,,,11,35,24,3141.76,,11,35,32,3141.76,,11,35,66,3141.76,,11,35,26,3141.76,,11,35,16,3141.76,,11,35,14,3141.76,,11,35,5,3141.76,,11,35,1,3141.76,
13:14:53 11/13/21,28,28,28,28,28,28,28,28,,,11,35,25,3141.76,,11,35,34,3141.76,,11,35,62,3141.76,,11,35,21,3141.76,,11,35,12,3141.76,,11,35,16,3141.76,,11,35,2,3141.76,,11,35,1,3141.76,
13:15:03 11/13/21,31,31,31,31,31,31,31,31,,,11,35,50,3141.76,,11,35,38,3141.76,,11,35,66,3141.76,,11,35,55,3141.76,,11,35,63,3141.76,,11,35,46,3141.76,,11,35,46,3141.76,,11,35,38,3141.76,
13:15:13 11/13/21,32,32,32,32,32,32,32,32,,,11,35,58,3141.76,,11,35,33,3141.76,,11,35,67,3141.76,,11,35,41,3141.76,,11,35,52,3141.76,,11,35,58,3141.76,,11,35,35,3141.76,,11,35,25,3141.76,
13:15:23 11/13/21,34,34,34,34,34,34,34,34,,,11,35,67,3141.76,,11,35,66,3141.76,,11,35,76,3141.76,,11,35,65,3141.76,,11,35,78,3141.76,,11,35,62,3141.76,,11,35,63,3141.76,,11,35,58,3141.76,
13:15:33 11/13/21,32,32,32,32,32,32,32,32,,,11,35,62,3141.76,,11,35,36,3141.76,,11,35,47,3141.76,,11,35,56,3141.76,,11,35,49,3141.76,,11,35,50,3141.76,,11,35,30,3141.76,,11,35,19,3141.76,
13:15:43 11/13/21,30,30,30,30,30,30,30,30,,,11,35,22,3141.76,,11,35,37,3141.76,,11,35,47,3141.76,,11,35,28,3141.76,,11,35,11,3141.76,,11,35,21,3141.76,,11,35,1,3141.76,,11,35,1,3141.76,
13:15:53 11/13/21,29,29,29,29,29,29,29,29,,,11,35,34,3141.76,,11,35,37,3141.76,,11,35,34,3141.76,,11,35,31,3141.76,,11,35,18,3141.76,,11,35,9,3141.76,,11,35,4,3141.76,,11,35,14,3141.76,
13:16:03 11/13/21,30,29,30,30,30,30,30,30,,,11,35,56,3141.76,,11,35,50,3141.76,,11,35,65,3141.76,,11,35,58,3141.76,,11,35,46,3141.76,,11,35,58,3141.76,,11,35,53,3141.76,,11,35,26,3141.76,
13:16:13 11/13/21,28,28,28,28,28,28,28,28,,,11,35,11,3141.76,,11,35,36,3141.76,,11,35,4,3141.76,,11,35,62,3141.76,,11,35,3,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,
13:16:23 11/13/21,28,28,28,28,28,27,27,27,,,11,35,31,3141.76,,11,35,34,3141.76,,11,35,31,3141.76,,11,35,26,3141.76,,11,35,20,3141.76,,11,35,16,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,
13:16:33 11/13/21,30,30,30,30,30,30,30,30,,,11,35,44,3141.76,,11,35,48,3141.76,,11,35,64,3141.76,,11,35,48,3141.76,,11,35,21,3141.76,,11,35,13,3141.76,,11,35,8,3141.76,,11,35,3,3141.76,
13:16:43 11/13/21,27,27,27,27,27,27,27,27,,,11,35,13,3141.76,,11,35,32,3141.76,,11,35,33,3141.76,,11,35,3,3141.76,,11,35,35,3141.76,,11,35,2,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,
13:16:53 11/13/21,28,28,28,28,28,28,28,28,,,11,35,20,3141.76,,11,35,15,3141.76,,11,35,43,3141.76,,11,35,48,3141.76,,11,35,12,3141.76,,11,35,22,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,
13:17:03 11/13/21,27,27,27,27,27,27,27,27,,,11,35,42,3141.76,,11,35,38,3141.76,,11,35,28,3141.76,,11,35,22,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,
13:17:13 11/13/21,26,26,26,26,26,26,26,26,,,11,35,35,3141.76,,11,35,52,3141.76,,11,35,3,3141.76,,11,35,1,3141.76,,11,35,1,3141.76,,11,35,26,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,
13:17:23 11/13/21,27,27,27,27,27,27,27,27,,,11,35,28,3141.76,,11,35,31,3141.76,,11,35,15,3141.76,,11,35,51,3141.76,,11,35,4,3141.76,,11,35,1,3141.76,,11,35,1,3141.76,,11,35,1,3141.76,
13:17:33 11/13/21,30,30,30,30,30,30,30,30,,,11,35,47,3141.76,,11,35,50,3141.76,,11,35,53,3141.76,,11,35,61,3141.76,,11,35,52,3141.76,,11,35,67,3141.76,,11,35,21,3141.76,,11,35,10,3141.76,
13:17:43 11/13/21,29,29,29,29,29,29,29,29,,,11,35,41,3141.76,,11,35,50,3141.76,,11,35,69,3141.76,,11,35,51,3141.76,,11,35,22,3141.76,,11,35,14,3141.76,,11,35,1,3141.76,,11,35,1,3141.76,
13:17:53 11/13/21,29,29,29,29,29,29,29,29,,,11,35,58,3141.76,,11,35,39,3141.76,,11,35,62,3141.76,,11,35,59,3141.76,,11,35,37,3141.76,,11,35,37,3141.76,,11,35,23,3141.76,,11,35,17,3141.76,
13:18:03 11/13/21,29,29,29,29,29,29,29,29,,,11,35,33,3141.76,,11,35,24,3141.76,,11,35,44,3141.76,,11,35,34,3141.76,,11,35,6,3141.76,,11,35,30,3141.76,,11,35,0,3141.76,,11,35,3,3141.76,
13:18:13 11/13/21,27,27,27,27,27,27,27,27,,,11,35,19,3141.76,,11,35,19,3141.76,,11,35,21,3141.76,,11,35,36,3141.76,,11,35,15,3141.76,,11,35,17,3141.76,,11,35,0,3141.76,,11,35,1,3141.76,
13:18:23 11/13/21,26,26,26,26,26,26,26,26,,,11,35,19,3141.76,,11,35,56,3141.76,,11,35,22,3141.76,,11,35,21,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,
13:18:33 11/13/21,29,29,29,29,29,29,29,29,,,11,35,30,3141.76,,11,35,66,3141.76,,11,35,31,3141.76,,11,35,64,3141.76,,11,35,26,3141.76,,11,35,10,3141.76,,11,35,1,3141.76,,11,35,1,3141.76,
13:18:43 11/13/21,26,26,26,26,26,26,26,26,,,11,35,18,3141.76,,11,35,56,3141.76,,11,35,35,3141.76,,11,35,4,3141.76,,11,35,1,3141.76,,11,35,0,3141.76,,11,35,1,3141.76,,11,35,0,3141.76,
13:18:53 11/13/21,25,25,25,25,25,25,25,25,,,11,35,36,3141.76,,11,35,30,3141.76,,11,35,35,3141.76,,11,35,19,3141.76,,11,35,3,3141.76,,11,35,16,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,
13:19:03 11/13/21,26,26,26,26,26,26,26,26,,,11,35,55,3141.76,,11,35,40,3141.76,,11,35,27,3141.76,,11,35,13,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,
13:19:13 11/13/21,26,26,26,26,26,26,26,26,,,11,35,13,3141.76,,11,35,14,3141.76,,11,35,63,3141.76,,11,35,30,3141.76,,11,35,2,3141.76,,11,35,2,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,
13:19:23 11/13/21,26,26,26,26,26,26,26,26,,,11,35,50,3141.76,,11,35,48,3141.76,,11,35,7,3141.76,,11,35,7,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,,11,35,1,3141.76,
13:19:33 11/13/21,28,28,28,28,28,28,28,28,,,11,35,32,3141.76,,11,35,46,3141.76,,11,35,38,3141.76,,11,35,49,3141.76,,11,35,21,3141.76,,11,35,34,3141.76,,11,35,13,3141.76,,11,35,2,3141.76,
13:19:43 11/13/21,25,25,25,25,25,25,25,25,,,11,35,37,3141.76,,11,35,31,3141.76,,11,35,15,3141.76,,11,35,26,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,
13:19:53 11/13/21,26,26,26,26,26,26,26,26,,,11,35,15,3141.76,,11,35,4,3141.76,,11,35,2,3141.76,,11,35,97,3141.76,,11,35,1,3141.76,,11,35,1,1516.71,,11,35,0,1516.71,,11,35,0,1516.71,
13:20:03 11/13/21,26,26,26,26,26,26,26,26,,,11,35,20,3141.76,,11,35,51,3141.76,,11,35,31,3141.76,,11,35,4,3141.76,,11,35,10,3141.76,,11,35,9,3141.76,,11,35,1,3141.76,,11,35,1,3141.76,
13:20:13 11/13/21,26,26,26,26,26,26,26,26,,,11,35,21,3141.76,,11,35,56,3141.76,,11,35,36,3141.76,,11,35,2,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,,11,35,1,3141.76,,11,35,0,3141.76,
13:20:23 11/13/21,25,25,25,25,25,25,25,25,,,11,35,23,3141.76,,11,35,37,3141.76,,11,35,29,3141.76,,11,35,26,3141.76,,11,35,2,3141.76,,11,35,7,3141.76,,11,35,1,3141.76,,11,35,1,3141.76,
13:20:33 11/13/21,29,29,29,28,28,28,28,28,,,11,35,45,3141.76,,11,35,40,3141.76,,11,35,54,3141.76,,11,35,60,3141.76,,11,35,18,3141.76,,11,35,15,3141.76,,11,35,1,3141.76,,11,35,1,3141.76,
13:20:43 11/13/21,25,25,25,25,25,25,25,25,,,11,35,25,3141.76,,11,35,24,3141.76,,11,35,20,3141.76,,11,35,29,3141.76,,11,35,3,3141.76,,11,35,25,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,
13:20:53 11/13/21,26,26,26,26,26,26,26,26,,,11,35,20,3141.76,,11,35,75,3141.76,,11,35,8,3141.76,,11,35,11,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,
13:21:03 11/13/21,27,27,27,27,27,27,27,27,,,11,35,12,3141.76,,11,35,33,3141.76,,11,35,43,3141.76,,11,35,30,3141.76,,11,35,1,3141.76,,11,35,1,3141.76,,11,35,1,3141.76,,11,35,1,3141.76,
13:21:13 11/13/21,26,26,26,26,26,26,26,26,,,11,35,45,3141.76,,11,35,32,3141.76,,11,35,4,3141.76,,11,35,28,3141.76,,11,35,1,3141.76,,11,35,1,3141.76,,11,35,1,3141.76,,11,35,1,3141.76,
13:21:23 11/13/21,27,27,27,27,27,27,27,27,,,11,35,41,3141.76,,11,35,32,3141.76,,11,35,7,3141.76,,11,35,37,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,
13:21:33 11/13/21,28,28,28,28,28,28,28,28,,,11,35,42,3141.76,,11,35,46,3141.76,,11,35,62,3141.76,,11,35,37,3141.76,,11,35,7,3141.76,,11,35,29,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,
13:21:43 11/13/21,29,28,29,29,29,29,29,29,,,11,35,18,3141.76,,11,35,39,3141.76,,11,35,47,3141.76,,11,35,10,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,
13:21:53 11/13/21,27,27,27,27,27,27,27,27,,,11,35,58,3141.76,,11,35,35,3141.76,,11,35,17,3141.76,,11,35,22,3141.76,,11,35,4,3141.76,,11,35,21,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,
13:22:03 11/13/21,29,29,29,29,29,29,29,29,,,11,35,53,3141.76,,11,35,28,3141.76,,11,35,23,3141.76,,11,35,5,3141.76,,11,35,12,3141.76,,11,35,5,3141.76,,11,35,10,3141.76,,11,35,0,3141.76,
13:22:13 11/13/21,28,28,28,28,28,28,28,28,,,11,35,53,3141.76,,11,35,17,3141.76,,11,35,20,3141.76,,11,35,20,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,,11,35,0,3141.76,
13:22:23 11/13/21,28,28,28,28,28,28,28,28,,,11,35,45,3141.76,,11,35,44,3141.76,,11,35,55,3141.76,,11,35,57,3141.76,,11,35,33,3141.76,,11,35,28,3141.76,,11,35,24,3141.76,,11,35,27,3141.76,
13:22:33 11/13/21,33,33,33,33,33,33,33,33,,,11,35,83,3141.76,,11,35,87,3141.76,,11,35,83,3141.76,,11,35,84,3141.76,,11,35,77,3141.76,,11,35,81,3141.76,,11,35,79,3141.76,,11,35,81,3141.76,
13:22:43 11/13/21,30,30,30,30,30,30,30,30,,,11,35,51,3141.76,,11,35,24,3141.76,,11,35,30,3141.76,,11,35,32,3141.76,,11,35,43,3141.76,,11,35,32,3141.76,,11,35,18,3141.76,,11,35,13,3141.76,
13:22:53 11/13/21,33,33,33,33,33,33,33,33,,,11,35,71,3141.76,,11,35,72,3141.76,,11,35,73,3141.76,,11,35,65,3141.76,,11,35,75,3141.76,,11,35,69,3141.76,,11,35,67,3141.76,,11,35,59,3141.76,
13:23:03 11/13/21,32,32,32,32,32,32,32,32,,,11,35,60,3141.76,,11,35,48,3141.76,,11,35,60,3141.76,,11,35,37,3141.76,,11,35,45,3141.76,,11,35,40,3141.76,,11,35,40,3141.76,,11,35,37,3141.76,
13:23:13 11/13/21,32,32,32,32,32,32,32,32,,,11,35,55,3141.76,,11,35,35,3141.76,,11,35,38,3141.76,,11,35,40,3141.76,,11,35,45,3141.76,,11,35,35,3141.76,,11,35,29,3141.76,,11,35,28,3141.76,
13:23:23 11/13/21,33,33,33,33,33,33,33,33,,,11,35,47,3141.76,,11,35,35,3141.76,,11,35,38,3141.76,,11,35,39,3141.76,,11,35,48,3141.76,,11,35,50,3141.76,,11,35,37,3141.76,,11,35,38,3141.76,
13:23:33 11/13/21,33,33,33,33,33,33,33,33,,,11,35,69,3141.76,,11,35,52,3141.76,,11,35,67,3141.76,,11,35,39,3141.76,,11,35,51,3141.76,,11,35,41,3141.76,,11,35,37,3141.76,,11,35,48,3141.76,
13:23:43 11/13/21,30,30,30,30,30,30,30,30,,,11,35,42,3141.76,,11,35,31,3141.76,,11,35,44,3141.76,,11,35,24,3141.76,,11,35,42,3141.76,,11,35,22,3141.76,,11,35,12,3141.76,,11,35,20,3141.76,
13:23:53 11/13/21,30,30,30,30,30,30,30,30,,,11,35,37,3141.76,,11,35,17,3141.76,,11,35,33,3141.76,,11,35,30,3141.76,,11,35,44,3141.76,,11,35,20,3141.76,,11,35,34,3141.76,,11,35,20,3141.76,
13:24:03 11/13/21,30,30,30,30,30,30,30,30,,,11,35,44,3141.76,,11,35,44,3141.76,,11,35,34,3141.76,,11,35,34,3141.76,,11,35,36,3141.76,,11,35,22,3141.76,,11,35,8,3141.76,,11,35,20,3141.76,
13:24:13 11/13/21,29,29,29,29,29,29,29,29,,,11,35,39,3141.76,,11,35,32,3141.76,,11,35,39,3141.76,,11,35,26,3141.76,,11,35,24,3141.76,,11,35,25,3141.76,,11,35,21,3141.76,,11,35,24,3141.76,
13:24:23 11/13/21,29,29,29,29,29,29,29,29,,,11,35,37,3141.76,,11,35,31,3141.76,,11,35,37,3141.76,,11,35,16,3141.76,,11,35,27,3141.76,,11,35,47,3141.76,,11,35,17,3141.76,,11,35,20,3141.76,
13:24:33 11/13/21,31,31,31,31,31,31,31,31,,,11,35,45,3141.76,,11,35,21,3141.76,,11,35,61,3141.76,,11,35,47,3141.76,,11,35,51,3141.76,,11,35,40,3141.76,,11,35,22,3141.76,,11,35,18,3141.76,
13:24:43 11/13/21,30,30,30,30,30,30,30,30,,,11,35,38,3141.76,,11,35,42,3141.76,,11,35,34,3141.76,,11,35,45,3141.76,,11,35,26,3141.76,,11,35,34,3141.76,,11,35,21,3141.76,,11,35,11,3141.76,
13:24:53 11/13/21,29,29,29,29,29,29,29,29,,,11,35,52,3141.76,,11,35,34,3141.76,,11,35,56,3141.76,,11,35,28,3141.76,,11,35,32,3141.76,,11,35,37,3141.76,,11,35,21,3141.76,,11,35,17,3141.76,
13:25:03 11/13/21,30,30,30,30,30,30,30,30,,,11,35,46,3141.76,,11,35,46,3141.76,,11,35,44,3141.76,,11,35,24,3141.76,,11,35,45,3141.76,,11,35,35,3141.76,,11,35,25,3141.76,,11,35,24,3141.76,
13:25:13 11/13/21,30,30,30,30,30,30,30,30,,,11,35,39,3141.76,,11,35,47,3141.76,,11,35,61,3141.76,,11,35,25,3141.76,,11,35,43,3141.76,,11,35,36,3141.76,,11,35,22,3141.76,,11,35,37,3141.76,
13:25:23 11/13/21,29,29,29,29,29,29,29,29,,,11,35,44,3141.76,,11,35,36,3141.76,,11,35,44,3141.76,,11,35,24,3141.76,,11,35,12,3141.76,,11,35,12,3141.76,,11,35,9,3141.76,,11,35,8,3141.76,
13:25:33 11/13/21,31,31,31,31,31,31,31,31,,,11,35,55,3141.76,,11,35,24,3141.76,,11,35,63,3141.76,,11,35,31,3141.76,,11,35,45,3141.76,,11,35,50,3141.76,,11,35,29,3141.76,,11,35,26,3141.76,
13:25:43 11/13/21,29,29,29,29,29,29,29,29,,,11,35,32,3141.76,,11,35,30,3141.76,,11,35,36,3141.76,,11,35,47,3141.76,,11,35,29,3141.76,,11,35,23,3141.76,,11,35,12,3141.76,,11,35,22,3141.76,
13:25:53 11/13/21,29,29,29,29,29,29,29,29,,,11,35,45,3141.76,,11,35,20,3141.76,,11,35,27,3141.76,,11,35,33,3141.76,,11,35,27,3141.76,,11,35,20,3141.76,,11,35,9,3141.76,,11,35,6,3141.76,
13:26:03 11/13/21,29,29,29,29,29,29,29,29,,,11,35,56,3141.76,,11,35,23,3141.76,,11,35,30,3141.76,,11,35,24,3141.76,,11,35,21,3141.76,,11,35,31,3141.76,,11,35,22,3141.76,,11,35,20,3141.76,
13:26:13 11/13/21,29,29,29,29,29,29,29,29,,,11,35,30,3141.76,,11,35,42,3141.76,,11,35,53,3141.76,,11,35,28,3141.76,,11,35,26,3141.76,,11,35,28,3141.76,,11,35,22,3141.76,,11,35,32,3141.76,
13:26:23 11/13/21,29,29,29,29,29,29,29,29,,,11,35,28,3141.76,,11,35,43,3141.76,,11,35,33,3141.76,,11,35,33,3141.76,,11,35,28,3141.76,,11,35,33,3141.76,,11,35,10,3141.76,,11,35,13,3141.76,
13:26:33 11/13/21,31,31,31,31,31,31,31,31,,,11,35,52,3141.76,,11,35,45,3141.76,,11,35,65,3141.76,,11,35,42,3141.76,,11,35,39,3141.76,,11,35,66,3141.76,,11,35,29,3141.76,,11,35,24,3141.76,
13:26:43 11/13/21,29,29,29,29,29,29,29,29,,,11,35,35,3141.76,,11,35,38,3141.76,,11,35,24,3141.76,,11,35,29,3141.76,,11,35,49,3141.76,,11,35,18,3141.76,,11,35,12,3141.76,,11,35,20,3141.76,
13:26:53 11/13/21,29,29,29,29,29,29,29,29,,,11,35,28,3141.76,,11,35,21,3141.76,,11,35,46,3141.76,,11,35,22,3141.76,,11,35,30,3141.76,,11,35,24,3141.76,,11,35,12,3141.76,,11,35,9,3141.76,
13:27:03 11/13/21,29,29,29,29,29,29,29,29,,,11,35,33,3141.76,,11,35,31,3141.76,,11,35,24,3141.76,,11,35,25,3141.76,,11,35,21,3141.76,,11,35,37,3141.76,,11,35,26,3141.76,,11,35,4,3141.76,
13:27:13 11/13/21,29,29,29,29,29,29,29,29,,,11,35,27,3141.76,,11,35,41,3141.76,,11,35,30,3141.76,,11,35,37,3141.76,,11,35,26,3141.76,,11,35,21,3141.76,,11,35,11,3141.76,,11,35,15,3141.76,
13:27:23 11/13/21,29,29,29,29,29,29,29,29,,,11,35,38,3141.76,,11,35,39,3141.76,,11,35,22,3141.76,,11,35,32,3141.76,,11,35,27,3141.76,,11,35,28,3141.76,,11,35,6,3141.76,,11,35,23,3141.76,
13:27:33 11/13/21,30,30,30,30,30,30,30,30,,,11,35,40,3141.76,,11,35,37,3141.76,,11,35,62,3141.76,,11,35,31,3141.76,,11,35,61,3141.76,,11,35,39,3141.76,,11,35,10,3141.76,,11,35,19,3141.76,
13:27:43 11/13/21,29,29,29,29,29,29,29,29,,,11,35,39,3141.76,,11,35,34,3141.76,,11,35,38,3141.76,,11,35,38,3141.76,,11,35,22,3141.76,,11,35,25,3141.76,,11,35,21,3141.76,,11,35,11,3141.76,
13:27:53 11/13/21,29,29,29,29,29,29,29,29,,,11,35,34,3141.76,,11,35,30,3141.76,,11,35,42,3141.76,,11,35,21,3141.76,,11,35,35,3141.76,,11,35,33,3141.76,,11,35,18,3141.76,,11,35,19,3141.76,
13:28:03 11/13/21,30,30,30,30,30,30,30,30,,,11,35,74,3141.76,,11,35,33,3141.76,,11,35,47,3141.76,,11,35,28,3141.76,,11,35,49,3141.76,,11,35,52,3141.76,,11,35,37,3141.76,,11,35,36,3141.76,
13:28:13 11/13/21,29,29,29,29,29,29,29,29,,,11,35,55,3141.76,,11,35,39,3141.76,,11,35,40,3141.76,,11,35,22,3141.76,,11,35,25,3141.76,,11,35,23,3141.76,,11,35,17,3141.76,,11,35,6,3141.76,
13:28:23 11/13/21,29,29,29,29,29,29,29,29,,,11,35,50,3141.76,,11,35,46,3141.76,,11,35,47,3141.76,,11,35,36,3141.76,,11,35,32,3141.76,,11,35,26,3141.76,,11,35,21,3141.76,,11,35,19,3141.76,
